"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2020-01-16","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","","0","0","1.74"
"2020-01-17","GOIL","1.74","1.7","1.74","1.74","1.74","0","1.74","","2,800","4,872.00","1.74"
"2020-01-20","GOIL","1.75","1.7","1.74","1.74","1.75","0.01","1.75","1.76","4,000","6,983.00","1.75"
"2020-01-21","GOIL","1.75","1.7","1.75","1.75","1.75","0","","1.75","5,100","8,925.00","1.75"
"2020-01-22","GOIL","1.78","1.7","1.75","1.75","1.78","0.03","1.79","1.82","2,900","5,175.00","1.8"
"2020-01-23","GOIL","1.78","1.7","1.78","1.78","1.78","0","1.76","1.78","14,000","24,920.00","1.78"
"2020-01-24","GOIL","1.78","1.7","1.78","1.78","1.78","0","1.77","1.78","5,400","9,604.00","1.78"
"2020-01-27","GOIL","1.78","1.7","1.78","1.78","1.78","0","1.75","1.78","1,000","1,780.00","1.78"
"2020-01-28","GOIL","1.78","1.7","1.78","1.78","1.78","0","","1.78","5,400","9,612.00","1.78"
"2020-01-29","GOIL","1.78","1.7","1.78","1.78","1.78","0","","1.77","1,100","1,958.00","1.78"
"2020-01-30","GOIL","1.78","1.7","1.78","1.78","1.77","-0.01","1.75","1.78","600","1,062.00","1.77"
"2020-01-31","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.78","1.79","42,800","75,890.00","1.79"
"2020-02-03","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.75","","0","0","1.79"
"2020-02-04","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.76","","0","0","1.79"
"2020-02-05","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.75","1.77","700","1,239.00","1.77"
"2020-02-06","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.77","","100","177","1.77"
"2020-02-07","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.77","8,900","15,753.00","1.77"
"2020-02-10","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.77","","600","1,062.00","1.77"
"2020-02-11","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.77","","0","0","1.77"
"2020-02-12","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.77","5,300","9,381.00","1.77"
"2020-02-13","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.77","2,800","4,956.00","1.77"
"2020-02-14","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.77","400","708","1.77"
"2020-02-17","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.77","0","0","1.77"
"2020-02-18","GOIL","1.78","1.7","1.77","1.77","1.77","0","1.7","1.77","28,800","50,976.00","1.77"
"2020-02-19","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.77","0","0","1.77"
"2020-02-20","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.77","6,000","10,620.00","1.77"
"2020-02-21","GOIL","1.78","1.7","1.77","1.77","1.77","0","","","0","0","1.77"
"2020-02-24","GOIL","1.78","1.7","1.77","1.77","1.77","0","","","0","0","1.77"
"2020-02-25","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.76","0","0","1.77"
"2020-02-26","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.76","0","0","1.77"
"2020-02-27","GOIL","1.78","1.7","1.77","1.77","1.77","0","","1.76","1,800","3,181.00","1.77"
"2020-02-28","GOIL","1.78","1.7","1.77","1.77","1.75","-0.02","1.75","1.77","1,200","2,100.00","1.75"
"2020-03-02","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","2,900","5,085.00","1.75"
"2020-03-03","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","1,500","2,625.00","1.75"
"2020-03-04","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","100","175","1.75"
"2020-03-05","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","100","175","1.75"
"2020-03-09","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","0","0","1.75"
"2020-03-10","GOIL","1.78","1.7","1.75","1.75","1.75","0","1.7","1.75","1,600","2,800.00","1.75"
"2020-03-11","GOIL","1.78","1.7","1.75","1.75","1.75","0","1.7","1.74","1,300","2,270.00","1.74"
"2020-03-12","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","2,900","5,075.00","1.75"
"2020-03-13","GOIL","1.78","1.7","1.75","1.75","1.75","0","1.7","1.75","300","525","1.75"
"2020-03-16","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","0","0","1.75"
"2020-03-17","GOIL","1.78","1.7","1.75","1.75","1.75","0","1.7","1.74","200","350","1.75"
"2020-03-18","GOIL","1.78","1.7","1.75","1.75","1.75","0","1.7","1.74","0","0","1.75"
"2020-03-19","GOIL","1.78","1.7","1.75","1.75","1.75","0","","1.75","500","875","1.75"
"2020-03-20","GOIL","1.78","1.7","1.75","1.75","1.7","-0.05","","1.7","2,300","3,910.00","1.7"
"2020-03-23","GOIL","1.78","1.7","1.7","1.7","1.7","0","","1.7","0","0","1.7"
"2020-03-24","GOIL","1.78","1.7","1.7","1.7","1.7","0","","1.7","0","0","1.7"
"2020-03-25","GOIL","1.78","1.7","1.7","1.7","1.7","0","1.65","1.7","0","0","1.7"
"2020-03-26","GOIL","1.78","1.62","1.7","1.7","1.62","-0.08","1.6","1.68","18,100","29,260.00","1.6"
"2020-03-27","GOIL","1.78","1.62","1.62","1.62","1.62","0","1.62","","800","1,296.00","1.62"
"2020-03-30","GOIL","1.78","1.62","1.62","1.62","1.62","0","1.62","","600","972","1.62"
"2020-03-31","GOIL","1.78","1.62","1.62","1.62","1.64","0.02","1.62","","5,000","8,200.00","1.64"
"2020-04-01","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","5,000","8,200.00","1.62"
"2020-04-02","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","1,000","1,640.00","1.64"
"2020-04-03","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","1,600","2,624.00","1.64"
"2020-04-06","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","0","0","1.64"
"2020-04-07","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","100","164","1.64"
"2020-04-08","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","200","328","1.64"
"2020-04-09","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","0","0","1.64"
"2020-04-14","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","100","164","1.64"
"2020-04-15","GOIL","1.78","1.62","1.64","1.64","1.64","0","1.64","","0","0","1.64"
"2020-04-16","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","600","984","1.64"
"2020-04-17","GOIL","1.78","1.62","1.64","1.64","1.64","0","","","0","0","1.64"
"2020-04-20","GOIL","1.78","1.62","1.64","1.64","1.64","0","","","0","0","1.64"
"2020-04-21","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","0","0","1.64"
"2020-04-22","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","0","0","1.64"
"2020-04-23","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","0","0","1.64"
"2020-04-24","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","0","0","1.64"
"2020-04-27","GOIL","1.78","1.62","1.64","1.64","1.64","0","","","200","328","1.64"
"2020-04-28","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","0","0","1.64"
"2020-04-29","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","300","492","1.64"
"2020-04-30","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","400","656","1.64"
"2020-05-04","GOIL","1.78","1.62","1.64","1.64","1.64","0","","1.64","5,000","8,200.00","1.64"
"2020-05-05","GOIL","1.78","1.6","1.64","1.64","1.6","-0.04","","1.6","6,900","11,040.00","1.6"
"2020-05-06","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","900","1,440.00","1.6"
"2020-05-07","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","200","320","1.6"
"2020-05-08","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","600","960","1.6"
"2020-05-11","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","0","0","1.6"
"2020-05-12","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","0","0","1.6"
"2020-05-13","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","0","0","1.6"
"2020-05-14","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","1,600","2,560.00","1.6"
"2020-05-15","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.55","0","0","1.6"
"2020-05-18","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","300","480","1.6"
"2020-05-19","GOIL","1.78","1.6","1.6","1.6","1.6","0","","1.6","0","0","1.6"
"2020-05-20","GOIL","1.78","1.59","1.6","1.6","1.59","-0.01","","1.6","68,200","108,438.00","1.59"
"2020-05-21","GOIL","1.78","1.59","1.59","1.59","1.59","0","","1.6","0","0","1.59"
"2020-05-22","GOIL","1.78","1.59","1.59","1.59","1.59","0","","1.59","1,800","2,862.00","1.59"
"2020-05-26","GOIL","1.78","1.59","1.59","1.59","1.59","0","","1.59","0","0","1.59"
"2020-05-27","GOIL","1.78","1.59","1.59","1.59","1.59","0","","1.58","0","0","1.59"
"2020-05-28","GOIL","1.78","1.59","1.59","1.59","1.59","0","","1.58","0","0","1.59"
"2020-05-29","GOIL","1.78","1.58","1.59","1.59","1.58","-0.01","1.5","1.58","300","474","1.58"
"2020-06-01","GOIL","1.78","1.58","1.58","1.58","1.58","0","1.55","1.58","0","0","1.58"
"2020-06-02","GOIL","1.78","1.58","1.58","1.58","1.58","0","","1.58","100","158","1.58"
"2020-06-03","GOIL","1.78","1.55","1.58","1.58","1.55","-0.03","","1.55","3,300","5,119.00","1.55"
"2020-06-04","GOIL","1.78","1.55","1.55","1.55","1.55","0","","1.55","6,500","10,075.00","1.55"
"2020-06-05","GOIL","1.78","1.55","1.55","1.55","1.55","0","","1.38","0","0","1.55"
"2020-06-08","GOIL","1.78","1.55","1.55","1.55","1.55","0","","1.55","0","0","1.55"
"2020-06-09","GOIL","1.78","1.55","1.55","1.55","1.55","0","","1.55","1,000","1,550.00","1.55"
"2020-06-10","GOIL","1.78","1.55","1.55","1.55","1.55","0","","1.54","5,000","7,750.00","1.55"
"2020-06-11","GOIL","1.78","1.55","1.55","1.55","1.55","0","","1.54","6,500","10,060.00","1.55"
"2020-06-12","GOIL","1.78","1.5","1.55","1.55","1.5","-0.05","","1.54","1,700","2,558.00","1.5"
"2020-06-15","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,800","2,700.00","1.5"
"2020-06-16","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","2,200","3,300.00","1.5"
"2020-06-17","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-06-18","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-06-19","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","500","750","1.5"
"2020-06-22","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","300","450","1.5"
"2020-06-23","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-06-24","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-06-25","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.55","","22,100","33,150.00","1.5"
"2020-06-26","GOIL","1.78","1.5","1.5","1.5","1.55","0.05","","","13,500","20,950.00","1.6"
"2020-06-29","GOIL","1.78","1.5","1.55","1.55","1.55","0","","","1,700","2,635.00","1.6"
"2020-06-30","GOIL","1.78","1.5","1.55","1.55","1.59","0.04","","1.6","6,300","10,035.00","1.6"
"2020-07-01","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.6","0","0","1.6"
"2020-07-02","GOIL","1.78","1.5","1.59","1.59","1.59","0","1.59","1.6","0","0","1.6"
"2020-07-03","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","1,300","2,067.00","1.6"
"2020-07-06","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","600","954","1.59"
"2020-07-07","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","700","1,113.00","1.59"
"2020-07-08","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","100","159","1.59"
"2020-07-09","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","1,700","2,703.00","1.59"
"2020-07-10","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","3,200","5,088.00","1.59"
"2020-07-13","GOIL","1.78","1.5","1.59","1.59","1.59","0","1.59","","100","159","1.59"
"2020-07-14","GOIL","1.59","1.59","1.59","1.59","1.59","1.59","1.59","","61,500","97,785.00","1.59"
"2020-07-15","GOIL","1.59","1.59","1.59","1.59","1.59","1.59","","","0","0","1.59"
"2020-07-16","GOIL","1.59","1.59","1.59","1.59","1.59","0","1.59","","0","0","1.59"
"2020-07-17","GOIL","1.59","1.59","1.59","1.59","1.59","0","1.59","","300","477","1.59"
"2020-07-20","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","0","0","1.59"
"2020-07-21","GOIL","1.78","1.5","1.59","1.59","1.59","0","1.59","","1,900","3,021.00","1.59"
"2020-07-22","GOIL","1.78","1.5","1.59","1.59","1.59","0","","","0","0","1.59"
"2020-07-23","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","4,200","6,678.00","1.59"
"2020-07-24","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","1,100","1,749.00","1.59"
"2020-07-27","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","900","1,431.00","1.59"
"2020-07-28","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","0","0","1.59"
"2020-07-29","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","3,400","5,406.00","1.59"
"2020-07-30","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","0","0","1.59"
"2020-08-03","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","1,000","1,590.00","1.59"
"2020-08-05","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","500","795","1.59"
"2020-08-06","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","400","636","1.59"
"2020-08-07","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","1,300","2,067.00","1.59"
"2020-08-10","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","2,500","3,975.00","1.59"
"2020-08-11","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","600","954","1.59"
"2020-08-12","GOIL","1.78","1.5","1.59","1.59","1.59","0","","1.59","2,100","3,339.00","1.59"
"2020-08-13","GOIL","1.78","1.5","1.59","1.59","1.59","0","1.51","1.59","400","636","1.59"
"2020-08-14","GOIL","1.78","1.5","1.59","1.59","1.59","0","1.51","1.59","600","954","1.59"
"2020-08-17","GOIL","1.78","1.5","1.59","1.59","1.59","0","1.51","1.59","0","0","1.59"
"2020-08-18","GOIL","1.78","1.5","1.59","1.59","1.57","-0.02","","1.51","72,500","113,735.00","1.57"
"2020-08-19","GOIL","1.78","1.5","1.57","1.57","1.5","-0.07","","1.5","2,500","3,750.00","1.5"
"2020-08-20","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","4,700","7,050.00","1.5"
"2020-08-21","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-08-24","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-08-25","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-08-26","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","500","750","1.5"
"2020-08-27","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","300","450","1.5"
"2020-08-28","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,200","1,800.00","1.5"
"2020-08-31","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-09-01","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-09-02","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,300","1,950.00","1.5"
"2020-09-03","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-09-04","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","400","600","1.5"
"2020-09-07","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","200","300","1.5"
"2020-09-08","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-09-09","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","29,400","44,100.00","1.5"
"2020-09-10","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","300","450","1.5"
"2020-09-11","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","900","1,350.00","1.5"
"2020-09-14","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,900","2,850.00","1.5"
"2020-09-15","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","6,900","10,350.00","1.5"
"2020-09-16","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","2,900","4,350.00","1.5"
"2020-09-17","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-09-18","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","400","600","1.5"
"2020-09-22","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-09-23","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","10,000","15,000.00","1.5"
"2020-09-24","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","700","1,050.00","1.5"
"2020-09-25","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-09-28","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","0","0","1.5"
"2020-09-29","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","400","600","1.5"
"2020-09-30","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","9,200","13,800.00","1.5"
"2020-10-01","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","16,000","24,000.00","1.5"
"2020-10-02","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-10-05","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","500","750","1.5"
"2020-10-06","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-10-07","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-10-08","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","600","900","1.5"
"2020-10-09","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","0","0","1.5"
"2020-10-12","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","2,000","3,000.00","1.5"
"2020-10-13","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","6,600","9,900.00","1.5"
"2020-10-14","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","700","1,050.00","1.5"
"2020-10-15","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-10-16","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","0","0","1.5"
"2020-10-19","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","4,700","7,050.00","1.5"
"2020-10-20","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","10,000","15,000.00","1.5"
"2020-10-21","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","2,200","3,300.00","1.5"
"2020-10-22","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","28,300","42,450.00","1.5"
"2020-10-23","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","5,300","7,950.00","1.5"
"2020-10-26","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-10-27","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,500","2,250.00","1.5"
"2020-10-28","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","200","300","1.5"
"2020-10-29","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","200","300","1.5"
"2020-10-30","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","5,100","7,650.00","1.5"
"2020-11-02","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","700","1,050.00","1.5"
"2020-11-03","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","300","450","1.5"
"2020-11-04","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","0","0","1.5"
"2020-11-05","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","0","0","1.5"
"2020-11-06","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","10,300","15,450.00","1.5"
"2020-11-09","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","300","450","1.5"
"2020-11-10","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","10,500","15,750.00","1.5"
"2020-11-11","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","300","450","1.5"
"2020-11-12","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-11-13","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","5,000","7,500.00","1.5"
"2020-11-16","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-11-17","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,400","2,100.00","1.5"
"2020-11-18","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","200","300","1.5"
"2020-11-19","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-11-20","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-11-23","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-11-24","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,100","1,650.00","1.5"
"2020-11-25","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-11-26","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.49","0","0","1.5"
"2020-11-27","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","0","0","1.5"
"2020-11-30","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","500","750","1.5"
"2020-12-01","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","2,900","4,350.00","1.5"
"2020-12-02","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","800","1,200.00","1.5"
"2020-12-03","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","1,500","2,250.00","1.5"
"2020-12-04","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","3,400","5,100.00","1.5"
"2020-12-08","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","1,000","1,500.00","1.5"
"2020-12-09","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","500","750","1.5"
"2020-12-10","GOIL","1.78","1.5","1.5","1.5","1.5","0","","1.5","100","150","1.5"
"2020-12-11","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","0","0","1.5"
"2020-12-14","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","0","0","1.5"
"2020-12-15","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","0","0","1.5"
"2020-12-16","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","0","0","1.5"
"2020-12-17","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","300","450","1.5"
"2020-12-18","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","0","0","1.5"
"2020-12-21","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","300","450","1.5"
"2020-12-22","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","0","0","1.5"
"2020-12-23","GOIL","1.78","1.5","1.5","1.5","1.5","0","","","0","0","1.5"
"2020-12-24","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","200","300","1.5"
"2020-12-29","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","100","150","1.5"
"2020-12-30","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","17,185,300","5,155,710.00","1.5"
"2020-12-31","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","0","0","1.5"
"2021-01-04","GOIL","1.78","1.5","1.5","1.5","1.5","0","1.5","","6,357","9,535.50","1.5"
"2021-01-05","GOIL","1.5","1.5","1.5","1.5","1.5","0","1.45","","0","0","1.5"
